Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
7/31/03,0,20.7,26.6,32.5,15.8,5.62,32.27
8/1/03,0,20.5,28,35.6,13.6,5.69,45.21
8/2/03,0,22.2,29.6,37,12,10.09,50.27
8/3/03,0,22.5,30.2,37.8,12.6,11.99,53.16
8/4/03,0,23.8,31.2,38.7,13.3,11.69,56.45
8/5/03,0,23.7,31.5,39.3,13.1,11.15,58.67
8/6/03,0,22.3,30.2,38.1,12.8,10.66,55.21
8/7/03,0,22.2,30.3,38.3,12.3,10.7,55.45
8/8/03,0,22.1,30.8,39.4,10.8,13.32,60.19
8/9/03,0,22.6,31.2,39.9,10.9,12.94,62.46
8/10/03,0,19,25.6,32.3,17.2,3.16,28.33
8/11/03,0,19.1,26.6,34.2,15.1,3.68,37.93
8/12/03,0,18.8,27.6,36.4,12.6,3.75,50.34
8/13/03,0,15.4,23.1,30.7,11.6,3.86,32.11
8/14/03,0,15.7,22.7,29.8,11.2,4.46,31.2
8/15/03,0.18,17.3,22.7,28,13.9,3.02,23.79
8/16/03,0,18.5,24.2,29.9,14.3,2.76,27.25
8/17/03,0,18.7,26,33.3,12.9,5.91,38.07
8/18/03,0,20.2,27.5,34.7,14.7,7.9,39.42
8/19/03,0,20.6,28.3,35.9,12.6,8.4,46.9
8/20/03,0,21.2,28.5,35.8,13.3,9.06,44.9
8/21/03,0,21,28.1,35.1,13.9,8.64,42.12
8/22/03,0,21,28.4,35.9,13.9,8.61,44.44
8/23/03,5.99,18.2,26.6,35,15.3,2.43,39.93
8/24/03,0,18.4,25.4,32.4,14.3,3.25,33.98
8/25/03,0,18.8,25.8,32.7,14.9,3.98,33.41
8/26/03,0,18.9,26.1,33.4,16,3.28,35.34
8/27/03,0,18.7,25.9,33.2,16,2.94,34.83
8/28/03,0,20.6,27.6,34.6,16.2,5.03,39.05
8/29/03,5.28,20.6,28.5,36.3,15.7,4.18,44.44
8/30/03,7.8,18.4,25.4,32.3,18.1,0.81,30.07
8/31/03,2.37,16.7,20.9,25.2,16.9,0.76,10.98
9/1/03,0,16.6,19.3,22,14.3,2.51,9.98
9/2/03,0,13.2,19.4,25.5,13,0.83,18.14
9/3/03,0,13.2,21.1,29,11.8,0.91,29.15
9/4/03,0,14.4,21.4,28.4,13,1.14,25.13
9/5/03,0,14.9,22.1,29.3,11.9,2.31,28.46
9/6/03,0,15.3,22.5,29.6,12.9,2.33,28.46
9/7/03,0.2,17,23.9,30.8,12.7,3.46,31.15
9/8/03,8.3,16,23.4,30.9,14,1.13,32.17
9/9/03,0,16.2,23,29.9,16.2,0.4,24.44
9/10/03,0,18.5,25.3,32.1,17.2,1.79,27.93
9/11/03,9.37,18.5,26.3,34.1,16.6,2.05,37.89
9/12/03,0,11.6,18.6,25.6,10.4,1.9,21.26
9/13/03,1.84,11.4,19.7,28,6.8,1.9,29.82
9/14/03,0,13.6,20.2,26.7,10.5,4.05,21.89
9/15/03,0,10.9,16.3,21.8,6.3,3.09,17.72
9/16/03,0,13.3,20.4,27.5,13.7,2.44,21.38
9/17/03,0,16.9,25.7,34.4,10.9,2.38,45.5
9/18/03,0,17.4,24.6,31.8,15.7,2.27,31.32
9/19/03,0,10,15.6,21.3,5.7,3.14,14.95
9/20/03,0,8.7,15.8,22.8,5,2.92,19.62
9/21/03,0,11,19.9,28.9,12.5,1.87,25.5
9/22/03,0,12.8,18.9,25,13.3,0.65,16.03
9/23/03,0,13.4,21.3,29.2,12.8,1.21,26.81
9/24/03,0,15.6,22.7,29.8,11.9,2.04,30.47
9/25/03,0,16,25.1,34.2,13.7,2.12,42.33
9/26/03,0.26,12.5,17.5,22.5,14.1,0.13,10.22
9/27/03,0,12.1,21.5,30.8,12.8,0.46,31.92
9/28/03,0,12.6,18.9,25.2,5.1,5.5,23.14
9/29/03,0,12.5,19.3,26.1,6.3,4.79,24.31
9/30/03,0,13.4,21.6,29.9,11.5,3.74,27.25
10/1/03,0,10,19.6,29.1,10.9,1.38,26.8
10/2/03,0,9.1,15,20.8,8.5,0.85,12.38
10/3/03,0,9.1,16.8,24.5,9.9,0.73,18.39
10/4/03,0.03,12.7,20.1,27.6,11,1.5,24.16
10/5/03,9.07,13.8,17.6,21.4,14.1,0.09,9.29
10/6/03,1.31,13.9,20,26.1,15,0.08,17.41
10/7/03,5.72,15.3,19.5,23.8,16,0.12,11.4
10/8/03,2.11,16.3,20.1,23.9,16.6,0.16,10.78
10/9/03,1.99,17.2,19.6,21.9,17.4,0.56,5.79
10/10/03,0,16.4,22,27.6,16.2,0.12,20.03
10/11/03,0.76,16.9,20.1,23.4,17.7,0.2,10.08
10/12/03,0,11.7,17.2,22.7,9.7,1.24,14.6
10/13/03,0,11.9,16.8,21.7,10.5,0.68,13.41
10/14/03,0,6.9,19.4,31.9,6.7,0.78,38.39
10/15/03,0,5.9,13.4,21,0.3,2.07,20
10/16/03,0,8.4,18.9,29.4,7,1.67,32.34
10/17/03,0,7.8,20.3,32.8,4.2,1.07,43.39
10/18/03,0,7,16.3,25.7,2,2.51,27.22
10/19/03,0,8.5,19.3,30,6.4,2.04,34.14
10/20/03,0,10.8,21.3,31.8,6,3.64,39.26
10/21/03,0,10.5,21,31.5,5.3,3.23,38.39
10/22/03,0,10.7,21.4,32,3.8,4.43,40.07
10/23/03,0,10.4,20.5,30.5,4.2,4.22,35.84
10/24/03,0,10.9,21.6,32.3,3.3,4.95,41.08
10/25/03,0,8.1,17.7,27.3,1.5,5.41,29.46
10/26/03,0,3.3,9.3,15.3,-4.1,2.15,13.85
10/27/03,0,2.8,9.8,16.8,-5.7,2.1,15.96
10/28/03,0,5.1,14.4,23.7,-1.3,4.33,23.01
10/29/03,0,6.6,13.7,20.8,2,2.95,17.05
10/30/03,0,8.9,20.2,31.5,0.7,4.19,40.39
10/31/03,0,8.2,18.2,28.3,0.2,2.93,33.54
11/1/03,0,6.9,14.3,21.8,6.4,1.11,14.55
11/2/03,0,8.7,16.2,23.7,13,0.55,13.57
11/3/03,0,16.7,21.5,26.3,15.5,1.37,17
11/4/03,0,14.6,21.5,28.5,11.7,0.84,29.76
11/5/03,0,1.8,12.6,23.4,-1.4,0.85,23.93
11/6/03,0.34,0.7,7.8,14.9,1.6,0.19,10.4
11/7/03,6.92,0.7,4.7,8.6,1.3,0.11,3.97
11/8/03,0.03,1.3,4.6,7.8,2.5,0.12,3.19
11/9/03,0.56,4.4,6.8,9.2,4.6,0.18,3.24
11/10/03,0.01,6,8.3,10.7,7.8,0.03,1.55
11/11/03,0,10.1,14.5,19,12.1,0.04,6.12
11/12/03,0,10.9,16.8,22.6,10.8,0.4,14.49
11/13/03,0,5.6,11.5,17.4,-1,1.87,13.69
11/14/03,5.27,3.2,5,6.8,-0.5,0.71,4.91
11/15/03,0,4.2,8.7,13.3,7.1,0.1,3.96
11/16/03,0,3.9,12.3,20.8,3.8,0.5,18.53
11/17/03,0,3.7,13.5,23.2,9.3,0.47,17.68
11/18/03,0,7.8,14.9,22.1,2.5,0.44,21.54
11/19/03,0,1.1,8.3,15.6,-6.5,2.4,14.45
11/20/03,0,1.8,12.1,22.3,-5.8,2.69,23.36
11/21/03,0,2.7,13.9,25,-3.8,3.01,27.44
11/22/03,0,5.8,15.8,25.8,-2.7,4.33,29.57
11/23/03,0,-2.6,10.7,24,-2.6,1.63,25.9
11/24/03,0,-7.8,-1.6,4.7,-14.5,1.45,6.66
11/25/03,0,-7.9,1.1,10,-12.7,1.77,10.4
11/26/03,0,1.7,9.7,17.8,-7.8,3.34,17.86
11/27/03,0,1.2,10.3,19.5,-5.3,2.73,18.7
11/28/03,0,-5.6,2.5,10.6,-9.4,1.28,9.9
11/29/03,0,-5.3,3.5,12.3,-10.5,1.53,11.67
11/30/03,0,-0.6,8.7,18.1,-9.7,3.19,18.12
12/1/03,0,1.3,13,24.7,-7,3.06,27.03
12/2/03,0,3.5,9.4,15.3,0.9,0.68,10.49
12/3/03,0,4.3,11,17.8,5,0.84,9.24
12/4/03,0,0.5,9.2,17.9,-5.1,2.42,16.52
12/5/03,0,-2,8.9,19.7,-4.3,1.65,18.55
12/6/03,0,-4.7,1.6,7.9,-12,1.47,8.32
12/7/03,0,-3.3,4,11.4,-7.2,2.19,10.07
12/8/03,0,2.9,13.8,24.7,-0.7,2.28,25.89
12/9/03,0,2.5,12.2,21.9,-1,1.95,21.39
12/10/03,0,-5.3,0.6,6.5,-6.6,0.91,5.77
12/11/03,0,-6.2,2,10.1,-10.1,0.86,9.47
12/12/03,0,-5.5,5.4,16.3,-7.9,0.57,15.69
12/13/03,0,-7.5,-2.5,2.5,-5.9,0.22,2.77
12/14/03,0,-7.7,1.9,11.4,-7.8,0.35,9.83
12/15/03,0,-1,10.4,21.7,-6.4,2.43,21.85
12/16/03,0,-2,6.2,14.3,-8.6,1.89,13.26
12/17/03,0,-5.2,1.8,8.9,-13.1,1.76,9.21
12/18/03,0,-4.5,6.6,17.7,-13.4,2.16,18.12
12/19/03,0,-4,4,12,-11.5,1.99,11.57
12/20/03,0,-4.9,4.7,14.3,-10.6,1.97,13.63
12/21/03,0,-2.9,8.4,19.7,-7.9,1.91,19.83
12/22/03,0,2.4,13.4,24.3,-5.4,3.25,26.43
12/23/03,0,-2.7,4.4,11.5,-2.6,0.86,8.61
12/24/03,0,-3.7,5.2,14.1,-7.3,0.92,12.15
12/25/03,0,-3.7,6,15.7,-6.7,1.61,14.22
12/26/03,0,-1,8.4,17.9,-3.2,1.6,15.76
12/27/03,0,1.8,12,22.3,-0.8,1.82,22.75
12/28/03,0,-4.4,4.5,13.4,-13,1.76,12.83
12/29/03,0,-8.6,-0.8,7.1,-19.2,1.9,8.64
12/30/03,0,-8.5,0.8,10.1,-18.9,1.73,10.9
12/31/03,0,-2.4,7,16.3,-16.7,3.75,16.74
1/1/04,0,-2.8,7.9,18.5,-4.4,1.5,18.33
1/2/04,0,3,12,20.9,0.4,1.65,18.53
1/3/04,0,3.1,12.8,22.5,-1.6,2.37,22.1
1/4/04,0,-3.1,10.7,24.4,-1.9,1.3,26.1
1/5/04,0,-8.7,0.6,9.9,-10.1,0.93,9.48
1/6/04,0,-12.6,-3.8,5,-11.6,0.61,5.74
1/7/04,0,-13.3,-6.8,-0.3,-15.7,0.69,4.01
1/8/04,0,-5.3,3.3,11.9,-7.9,1.85,10.15
1/9/04,0,-3.8,6.5,16.9,-8.1,1.9,15.9
1/10/04,0,-4.1,6.3,16.7,-8.5,1.96,15.15
1/11/04,0,-3.3,7,17.4,-7.3,1.85,16.12
1/12/04,0,-1.5,8.3,18,-3.5,1.86,16.26
1/13/04,0.17,0.6,7.9,15.3,1.3,0.5,10.74
1/14/04,0,0.1,8.5,17,1.2,0.5,11.37
1/15/04,0.23,-0.5,9.3,19.2,-0.9,0.72,17.21
1/16/04,4.91,6.5,8.3,10,7.6,0.06,2.01
1/17/04,33.55,4.1,9,13.8,8.8,0,3.09
1/18/04,33.26,1,2.9,4.8,1.2,0.23,1.61
1/19/04,0,-1.8,2.1,5.9,-1.3,0.29,3.54
1/20/04,0,-2.2,3.9,10,0.4,0.22,4.67
1/21/04,0,-1.3,0.9,3.2,-0.5,0.13,1.37
1/22/04,0,-1.8,1.3,4.4,-1.5,0.17,2.31
1/23/04,0,-1.8,5.3,12.4,0.3,0.08,8.1
1/24/04,0,0.7,7.6,14.6,4.3,0.1,7.35
1/25/04,0,5.7,10.1,14.4,3,0.4,8.32
1/26/04,0,0.6,7.9,15.3,-2.9,2.62,12.81
1/27/04,0,-5.4,-0.9,3.7,-10.1,0.75,5.41
1/28/04,0,-5.6,2.2,10.1,-10.7,1.17,9.91
1/29/04,0,-2.6,6.6,15.7,-3.4,0.57,14.09
1/30/04,0,-5.9,5,15.9,-4.6,0.34,14.27
1/31/04,0,-5.3,5.2,15.8,-4.9,0.56,13.86
2/1/04,0,-1.4,9.3,20.1,-3.6,0.86,19.93
2/2/04,0,-5.7,0.9,7.6,-4.7,0.47,5.33
2/3/04,0,-6.1,3.6,13.3,-7.2,0.4,12.56
2/4/04,0,-2.7,3,8.8,-4.8,0.92,6.98
2/5/04,0,-0.2,4.1,8.4,2.3,0,2.99
2/6/04,0,-5.5,2,9.4,-3.5,0.05,7.58
2/7/04,0,-5.9,1.6,9.2,-9.9,0.71,9.28
2/8/04,0,-5.6,3.7,13,-7.3,0.92,12.04
2/9/04,0,-1.5,7.5,16.4,-3.8,0.84,14.04
2/10/04,0,-2,3.7,9.4,-2.3,0.21,6.51
2/11/04,0,-1.7,3.3,8.4,-5.3,0.4,7.88
2/12/04,0.5,-5.2,0.9,7,-2,0.24,4.66
2/13/04,2.13,-6.8,-5.5,-4.2,-8.4,0.34,1.29
2/14/04,1.09,-9.6,-6.3,-2.9,-6.3,0.02,0.94
2/15/04,0,-9.1,-0.2,8.8,-7.1,0.2,8.33
2/16/04,0,-4.7,4.2,13.1,-3.8,0.15,11.47
2/17/04,0,-3.5,6.1,15.8,-5.5,0.66,14.65
2/18/04,0,-2.8,7.8,18.4,-6.3,1.28,17.79
2/19/04,0,2.2,13.5,24.9,-1.7,2.94,26.6
2/20/04,0,2.1,12.4,22.8,-1.9,1.17,23.32
2/21/04,0,3.1,8.9,14.8,-3.1,1.95,12.18
2/22/04,0,3.2,9.8,16.3,-1.8,2.55,13.65
2/23/04,3.01,6,13.4,20.8,5.3,0.27,17.55
2/24/04,9.08,4,7.3,10.7,6.7,0,1.81
2/25/04,14.05,-1.5,1.4,4.4,0.1,0.03,1.03
2/26/04,0,-3.6,0.5,4.7,-2.8,0.28,3.04
2/27/04,0,-3.3,5.3,13.8,1.4,0.18,7.76
2/28/04,0,1.4,10,18.6,3.9,0.32,13.07
2/29/04,18.65,2.5,8.3,14,6.2,0.02,5.4
3/1/04,0,2.8,7.9,13.1,-1.9,0.9,10.01
3/2/04,0,1.9,8.5,15.1,-1.4,1.18,12.36
3/3/04,2.75,1.8,4.2,6.6,2.3,0.04,3.38
3/4/04,17.3,4,6.7,9.4,6.5,0,1.4
3/5/04,9.58,4.3,7.7,11.1,4.4,0,4.74
3/6/04,2.56,1.1,8.2,15.3,2.7,0.05,9.32
3/7/04,0,1.9,11.6,21.4,1.4,1,18.93
3/8/04,0,1.9,7.9,13.8,-2.5,1.37,10.99
3/9/04,0,2.1,11.2,20.3,1,1.22,17.41
3/10/04,0,5.4,12.1,18.9,1.5,1.97,14.85
3/11/04,0,4.7,14.1,23.5,3,2.53,21.1
3/12/04,4.44,4.6,8.5,12.4,0.7,0.94,7.93
3/13/04,14.46,4.8,5.9,7,5.6,0.02,0.68
3/14/04,0,6.4,11.7,17,8.4,0.01,7.96
3/15/04,0,7.8,9.9,12,8,0.14,3.25
3/16/04,0,4.7,12.7,20.6,4,0.9,17.29
3/17/04,0,4.7,13.7,22.6,2.3,1.32,23.08
3/18/04,0,6.4,17.1,27.9,-0.2,1.64,33.9
3/19/04,0,7.2,17.1,27,6.5,0.46,28.41
3/20/04,0,9.2,19.7,30.2,9.7,0.08,36.39
3/21/04,0,9.8,18.3,26.7,4.9,2.16,24.64
3/22/04,0,6.3,11.2,16.2,-3.8,4.19,14.26
3/23/04,0,8.4,14.9,21.3,7.1,1.12,14.19
3/24/04,0,12.5,17.3,22,10.9,1.59,14.42
3/25/04,0,14.2,21.6,29,10.3,1.53,31.78
3/26/04,0,15.2,22.2,29.2,12.3,1.88,29.8
3/27/04,0,16.7,18.8,20.8,15.1,1.36,6.91
3/28/04,0,8.3,17.8,27.2,2.4,2.36,32.47
3/29/04,0,5.4,12.8,20.1,0.1,2.2,18.54
3/30/04,0,5.8,14,22.3,-1,3.02,21.84
3/31/04,0,6.3,15.8,25.2,-1.8,3.47,27.42
4/1/04,0,8.1,18.1,28.2,-0.9,4.71,33.61
4/2/04,0,9.2,18.3,27.5,4.8,3.45,30.05
4/3/04,1.05,10.8,16.8,22.9,11.2,0.31,15.21
4/4/04,0.71,8,13.1,18.2,5.9,1.23,10.98
4/5/04,21.98,6.8,7.9,9,6.2,0.23,2.1
4/6/04,3.21,8.5,10.6,12.8,9,0.06,3.43
4/7/04,6.45,8.1,12.7,17.4,9.1,0.02,8.92
4/8/04,0,7.4,13.4,19.5,8.9,0.28,11.33
4/9/04,29.78,7.1,14.5,21.8,9.4,0,13.9
4/10/04,0,5.2,14.2,23.2,8.7,0.09,17.24
4/11/04,0,3.2,5.8,8.3,3.1,0.56,3.05
4/12/04,0,0.9,4.4,7.9,1,0.34,4.14
4/13/04,0,-1.3,5.2,11.6,-1,0.39,7.61
4/14/04,0,-1.1,8.8,18.6,1.7,0.72,13.96
4/15/04,0,7.4,16,24.7,3.9,2.37,24.12
4/16/04,0,9.8,19.5,29.2,4.9,1.59,35.02
4/17/04,0,12.5,21.5,30.6,9.2,0.93,36.29
4/18/04,0,15.2,20.7,26.2,13.8,1.63,18.79
4/19/04,0,15.9,20.4,24.9,14.3,1.9,14.29
4/20/04,0,13.5,19.7,25.9,14.2,0.95,17.66
4/21/04,0,9.4,17.9,26.3,-0.5,1.2,30.2
4/22/04,0,8.5,18,27.5,-1.4,2.07,32.77
4/23/04,0,9,17.5,26.1,8.7,0.7,24.41
4/24/04,0,6.3,14.1,21.9,7.9,1.17,13.6
4/25/04,0,6.7,14.3,22,3.8,1.4,19.26
4/26/04,0,6.6,16.9,27.2,5.2,0.91,29.6
4/27/04,0,7.5,15.6,23.7,4.9,1.02,22.31
4/28/04,0,10,18.5,27,5.2,2.26,28.1
4/29/04,0,11.3,18.3,25.4,9.5,0.48,21.96
4/30/04,0,10.5,20.3,30.1,6.8,1.26,35.93
5/1/04,2.59,4.7,12.3,19.9,5.6,0.82,12.99
5/2/04,0,3.4,10,16.7,0.7,1.25,13.03
5/3/04,0,4.8,14.7,24.7,0.4,1.8,25.31
5/4/04,0,9,18.9,28.9,0.8,4.24,34.14
5/5/04,0,10.4,21.1,31.7,2.5,3.8,40.37
5/6/04,0,11.6,22.2,32.9,6.7,1.02,42.54
5/7/04,0,13.2,21.8,30.5,11.9,1.19,32.67
5/8/04,0,15.6,22.7,29.9,13.6,1.51,29.09
5/9/04,21.02,13.5,22,30.5,12.9,0.92,30.77
5/10/04,0,15.8,21.6,27.3,15.6,1,17.56
5/11/04,10.3,16.1,23.6,31,13.9,1.16,31.03
5/12/04,0,16.4,22.9,29.4,15.2,0.67,26.79
5/13/04,0,17.7,25.1,32.5,9.1,1.89,41.22
5/14/04,0,6.6,14.6,22.6,6.4,1.32,14.89
5/15/04,0,6.8,14,21.2,5.7,0.51,16.17
5/16/04,0,9.6,17.6,25.6,11.9,0,18.71
5/17/04,0,15.3,21.1,26.9,13.1,1.9,20.66
5/18/04,0,15.9,24.9,34,11.9,2.44,44.51
5/19/04,0,18.1,27.4,36.7,12.1,1.9,52.69
5/20/04,0,18,27.2,36.3,11.7,2.38,50.74
5/21/04,0,18.2,25,31.7,15.3,1.93,31.71
5/22/04,0,18.5,25.1,31.6,16.1,2.43,28.12
5/23/04,0,16.3,25.9,35.5,7.9,2.15,50.9
5/24/04,0,16.8,25.1,33.3,2.4,4.53,45.56
5/25/04,0,19.1,28.2,37.2,5.7,5.09,59.33
5/26/04,0,18,23.4,28.9,12.8,2.48,27.53
5/27/04,0,19.3,26.8,34.3,11.1,3.38,45.54
5/28/04,0.59,11.8,20.7,29.5,10,1.62,30.94
5/29/04,0,13.7,23.3,32.8,9.2,2.77,41.55
5/30/04,0,14.5,24.8,35.1,1.2,4.89,53.26
5/31/04,0,11.9,21.2,30.5,-2.1,8.16,38.93
6/1/04,0,13.1,22.1,31.2,-0.2,8.03,39.9
6/2/04,0,15.5,25.4,35.4,4.5,3.85,51.05
6/3/04,15.58,15.1,25.8,36.5,13,1.29,47.26
6/4/04,14.59,15.5,18.5,21.5,15.3,0.12,7.19
6/5/04,13.57,16,24,32.1,15.9,1.09,30.88
6/6/04,8.14,16.4,23.7,31,15.4,1.87,26.55
6/7/04,0,16.9,24.3,31.7,16.1,1.01,30.29
6/8/04,0,19.6,26.6,33.5,16,3.21,35.78
6/9/04,0,20.2,25.5,30.8,17.9,1.65,25.31
6/10/04,0,20.6,25.9,31.3,18.1,1.65,27.8
6/11/04,0,20.2,28,35.7,10.5,3.57,50.43
6/12/04,0,19.4,27.4,35.4,8.7,3.13,49.51
6/13/04,0,17.8,26.4,35,10.8,3.38,47.26
6/14/04,0,18.3,27.3,36.3,13.1,1.72,51.39
6/15/04,0,20.2,29,37.9,15.1,3.03,54.55
6/16/04,0,19.6,26.9,34.3,17.1,2.64,38.26
6/17/04,13.68,17.6,25.8,33.9,15.9,1.35,34.84
6/18/04,0.01,17.6,25.7,33.7,16.2,2.23,35.47
6/19/04,15.71,17,25.2,33.5,17,1.04,34.37
6/20/04,0,18.3,23.5,28.7,18.3,0.25,17.97
6/21/04,0,19.8,25.6,31.4,16.5,1.13,29.09
6/22/04,1.64,16.3,24.6,32.8,16.3,1.64,30.95
6/23/04,1.97,15.5,19.4,23.4,14.7,0.32,12.38
6/24/04,0,17.4,22.9,28.4,14.2,2.29,23.91
6/25/04,0,16.2,22.9,29.5,14.4,2.2,25.24
6/26/04,0,16.7,22.3,27.9,14.9,1.61,20.97
6/27/04,0.09,16.4,22.6,28.9,15.2,1.34,23.86
6/28/04,0.33,16.6,22.7,28.7,15.2,1.53,24.71
6/29/04,5.42,17.9,22.2,26.4,17.4,0.51,15.59
6/30/04,11.85,16.7,21.1,25.6,18.1,0,12.27
7/1/04,0,17.5,24.6,31.8,16.5,0.29,32.27
7/2/04,0,21,28.2,35.4,16.7,2.29,45.77
7/3/04,0.84,21,29,37,14.5,3.2,51.78
7/4/04,0,20.3,29,37.6,13.4,5.01,53.8
7/5/04,1.63,20.7,28.4,36.1,15.2,5.09,46.73
7/6/04,0,21.1,28.3,35.5,16.2,4.21,45.57
7/7/04,15.37,16.7,24.1,31.5,17.5,1.13,24.6
7/8/04,0,18.9,26.2,33.4,16.5,3.01,34.33
7/9/04,0,22,28.8,35.5,17.4,4.2,40.19
7/10/04,0.09,20.6,27.2,33.9,17.9,3.24,33.93
7/11/04,0,20.3,26.2,32.2,16.3,4.57,31.75
7/12/04,0,20.3,26.5,32.8,14.3,5.99,35.3
7/13/04,0,19.3,25.7,32,14.6,4.72,32.76
7/14/04,0,19.8,25.7,31.7,16,4.35,29.25
7/15/04,0,21.2,28.1,35,14.4,7.19,39.94
7/16/04,0,21.3,28.7,36.1,9.8,12.13,49.67
7/17/04,0,19.1,27.9,36.7,10.6,5.31,52.68
7/18/04,0.09,19.1,26.6,34.1,15.6,2.87,35.88
7/19/04,0.11,19.8,25.4,31.1,16.4,3.69,26.43
7/20/04,0,21.2,28.3,35.4,16.5,5.97,39.74
7/21/04,0.19,20.5,27.6,34.7,15.8,4.41,37.24
7/22/04,0,20.1,27,33.9,14.4,4.49,38.59
7/23/04,0,19.8,27.1,34.3,14.4,4.22,39.8
7/24/04,3.71,19.7,25.5,31.3,17.4,1.65,28.39
7/25/04,0.09,16.2,20.2,24.1,17.1,0.55,10.12
7/26/04,12.27,15.3,16.2,17.1,14.7,0.69,2.62
7/27/04,0,15.7,18.8,21.9,15.1,1.18,10.12
7/28/04,7.6,18.3,20.5,22.7,18.3,0.31,6.49
7/29/04,30.33,16.5,22.5,28.5,17.7,0.32,19.48
7/30/04,0,17.1,22.3,27.5,16.7,0.61,18.45
7/31/04,0,17.9,24.7,31.4,16.8,1.25,29.09
8/1/04,0,18.5,25.6,32.7,16.7,2.27,33.84
8/2/04,0,19.8,26.2,32.6,18.2,2.26,29.73
8/3/04,0,21.6,27.3,33,17.7,3.78,30.06
8/4/04,0,21,27.4,33.8,17.6,5.26,33.8
8/5/04,3.62,20.4,27.8,35.2,17,3.81,38.77
8/6/04,0,20.1,24.6,29,19.4,1.65,16.67
8/7/04,10.36,18.9,24.5,30.1,19.4,0.44,17.62
8/8/04,3.42,18.7,24.2,29.7,19.1,0.44,18.07
8/9/04,0.77,18.8,24.1,29.5,19.4,0.22,18.42
8/10/04,0,18.8,24.7,30.5,18.5,0.55,23.58
8/11/04,7.94,16.3,23.7,31.1,16.1,1.63,26.33
8/12/04,0,15.3,20.9,26.5,14.4,1.1,18.62
8/13/04,0.67,15.5,21.5,27.5,15.1,1.08,19.4
8/14/04,0,16.4,21.8,27.3,15.2,1.01,19.62
8/15/04,0,16.4,22,27.5,15.7,1.16,19.94
8/16/04,0,16.7,22.5,28.3,16.2,1.18,21.05
8/17/04,0,15.4,21.4,27.4,14.1,1.43,20.58
8/18/04,0,15.5,21.8,28,14.5,2.16,21.48
8/19/04,0.7,17.1,22.9,28.7,17.1,0.28,20.2
8/20/04,10.8,15.6,22.8,30.1,16.6,0.38,25.62
8/21/04,0.32,16.4,21.3,26.2,17.2,0.21,14.28
8/22/04,0.02,16.6,22,27.4,17.2,0.33,15.49
8/23/04,0,16.7,23.7,30.6,17,1,24.44
8/24/04,0,19.4,26.7,34,15.4,1.77,39.39
8/25/04,0,19.1,26.6,34,12,3.26,42.32
8/26/04,0,18.5,26,33.4,11.9,4.14,41.06
8/27/04,0,20.3,27.9,35.5,13.9,4.09,48.29
8/28/04,0.05,18.7,25.8,33,15.2,5.57,32.47
8/29/04,0,17.8,21.7,25.6,15,1.87,14.41
8/30/04,0,18.2,23.9,29.6,16.2,1.89,23.17
8/31/04,20.08,14.9,22.6,30.4,15.3,0.48,27.59
9/1/04,0,15.6,20.3,24.9,15.1,0.87,14.69
9/2/04,0,13.6,20.3,26.9,13.2,1.13,22.43
9/3/04,0,13.6,20.9,28.3,12.3,0.87,25.38
9/4/04,0,15.5,21.7,28,15.7,0.17,20.4
9/5/04,0,16.5,22.9,29.3,16.7,0.45,22.88
9/6/04,0,14.9,23.5,32,9.6,2.89,39.21
9/7/04,0,11.8,20,28.1,7.7,2.89,28.78
9/8/04,0,9.7,18.4,27.1,5.5,2.53,27.58
9/9/04,0,9.4,18.3,27.1,5.6,2.3,27.94
9/10/04,0,9.6,19.2,28.9,4.9,2.83,31.66
9/11/04,0,10.3,19.9,29.5,7.9,3.24,31.43
9/12/04,0,14.4,22.8,31.2,12,2.72,32.24
9/13/04,0,15.4,23.7,32,13.7,2.83,32.22
9/14/04,0,17.4,24.9,32.4,10.9,4.65,37.38
9/15/04,0,18.5,25.6,32.7,14.7,3.49,34.97
9/16/04,0,16.7,24.2,31.7,14.2,1.37,32.22
9/17/04,0.63,16.8,24.8,32.8,16.4,1.32,31.15
9/18/04,0,17.4,25.7,33.9,13.4,2.48,40.17
9/19/04,0,18.5,24.6,30.7,14.7,4.09,29.74
9/20/04,0,20.5,24.3,28.1,18.2,3.37,17.62
9/21/04,0,18.7,24.3,29.9,17.9,2.73,20.55
9/22/04,16.03,17.6,21.4,25.1,17.2,0.23,11.35
9/23/04,0.91,12.2,18.5,24.7,15.8,0.22,11.91
9/24/04,0,11.4,18.7,26,10.4,0.51,23.27
9/25/04,3.01,14.9,21.2,27.5,14.1,0.54,20.91
9/26/04,39.19,13.9,16.2,18.4,14.2,0.28,3.85
9/27/04,13.85,14.2,18.1,21.9,15.5,0.11,8.89
9/28/04,25.72,14.4,16.9,19.5,15.1,0.09,4.67
9/29/04,0.02,10.5,15.7,20.9,12.4,0.4,10.43
9/30/04,23.48,10.6,17.1,23.6,11.2,0.16,16.6
10/1/04,3.91,12.8,17.8,22.9,14,0.24,10.9
10/2/04,0,9.1,17.3,25.6,10.7,0.52,19.09
10/3/04,0,9,14.7,20.3,8.5,0.93,12.59
10/4/04,4.12,13,16.7,20.5,15.3,0.22,5.72
10/5/04,0.29,14.7,19.7,24.7,15.6,0.11,13.72
10/6/04,26.09,12.7,14.5,16.4,14.1,0.23,1.85
