Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
7/28/99,0,22.6,28.6,34.6,23.1,0.93,26.03
7/29/99,0,24.4,30.1,35.7,24,1.52,30.17
7/30/99,0,24.9,30.7,36.6,24.1,1.85,32.47
7/31/99,0,25.6,31.2,36.7,23.6,3.78,35.22
8/1/99,0,25.3,31.3,37.3,24.1,1.86,36.49
8/2/99,0,24.7,30.6,36.5,23.9,2.84,33.26
8/3/99,0,22.6,29.4,36.3,21.9,3.37,35.85
8/4/99,0,20,27.9,35.8,19.3,1.96,38.71
8/5/99,0,21.9,28.4,34.9,18.4,4.26,37.94
8/6/99,0,21,27.6,34.3,19.6,2.14,33.68
8/7/99,0,20.9,28.3,35.7,19.6,1.77,38.62
8/8/99,0,22.2,29.2,36.2,20.9,2.33,38.96
8/9/99,0.7,23.6,29.5,35.4,23.6,1.21,31.34
8/10/99,1.97,22.3,27.7,33.1,23,0.79,23.44
8/11/99,0,22.8,28.5,34.1,23.8,0.88,24.19
8/12/99,0,25.3,31.4,37.5,23.7,3.03,38.86
8/13/99,0,25,31.6,38.1,23.3,3.29,40.1
8/14/99,9.25,24.5,31.2,37.9,22.5,3.63,39.55
8/15/99,0,18.4,25.8,33.1,17.7,1.97,30.23
8/16/99,0,17.8,24.9,32,16,1.38,31.38
8/17/99,0,20.4,27.9,35.3,18.2,1.44,39.31
8/18/99,0,19.8,28.6,37.4,18.8,1.59,46.44
8/19/99,0,21.3,30.1,38.8,18.7,3.58,51.87
8/20/99,0,21.3,30.5,39.6,19.3,2.42,54.66
8/21/99,0,20,28.4,36.8,18.6,2.42,43.17
8/22/99,0,20.2,27.5,34.8,16.7,3.63,39.78
8/23/99,0,20.5,28.8,37.1,18.4,2.47,46.2
8/24/99,0,23.2,30.4,37.7,19.4,3.47,48.74
8/25/99,9.35,21.6,24.1,26.7,21.5,0.47,8.87
8/26/99,1.27,20,26.3,32.5,21.8,0.66,22.85
8/27/99,0,19.6,26.2,32.9,19.2,1,29.6
8/28/99,0,20.1,26.9,33.7,19.9,1.21,32.13
8/29/99,0,21.3,28.5,35.7,18.9,2.81,41.1
8/30/99,0,19.6,27.9,36.2,17.8,3.04,42.59
8/31/99,0,18.4,27.3,36.2,14.8,4.29,45.19
9/1/99,0,18.7,26.5,34.3,19.2,1.77,30.93
9/2/99,0,17.4,26.1,34.9,17.8,0.56,37.58
9/3/99,0,21.8,28.1,34.4,18.1,4.2,37.13
9/4/99,0,21.9,28.3,34.8,19.1,2.44,37.33
9/5/99,1.6,21.6,27.9,34.1,21.3,1.13,28.45
9/6/99,0,21.9,28.9,35.9,21.7,1.22,35.66
9/7/99,8.86,21.8,27.8,33.8,21.1,1.6,27.38
9/8/99,0,21.7,27.7,33.6,20.3,1.67,33.34
9/9/99,13.76,20.8,27.7,34.7,20.6,0.88,32.56
9/10/99,0,14.1,22.5,31,15.5,1.22,26.25
9/11/99,0,13.7,22.8,31.9,11.2,1.61,36.31
9/12/99,0.97,14.5,23.5,32.5,13.8,1.58,36.83
9/13/99,0,16,24.8,33.5,18,0.18,32.11
9/14/99,0.4,18.3,24.9,31.4,18.1,1.52,24.8
9/15/99,0,13.8,21.4,29,9.6,3.48,26.25
9/16/99,0,14.8,23.4,32,7.3,7.7,39.04
9/17/99,0,10.5,19.8,29,7.6,2.77,30.31
9/18/99,0,10.6,19.7,28.8,8.1,1.9,30.29
9/19/99,0.73,11.4,21.2,31,12.3,1.87,32.48
9/20/99,0,18.1,25,31.9,18.3,2.49,27.44
9/21/99,0,17.9,24.4,30.9,18.4,1.16,23.29
9/22/99,0,10,16.8,23.6,11.1,1.76,14.66
9/23/99,0,6,15.3,24.6,5.1,0.86,23.51
9/24/99,0,6.3,17,27.7,5.7,0.92,29.89
9/25/99,0,10.4,19.8,29.3,7.7,1.82,32.02
9/26/99,1.02,10.7,20.3,29.9,12.5,1.74,29.18
9/27/99,13.12,12.7,21.7,30.8,17.7,0.11,24.92
9/28/99,0,21.1,26.3,31.5,20.4,1.15,23.06
9/29/99,16.85,21.2,25.9,30.6,21.8,0.33,17.58
9/30/99,6.39,10.1,16.7,23.3,13.6,0.15,6.35
10/1/99,0,7.2,15.2,23.1,7.7,0.42,19.51
10/2/99,0,8.3,17.3,26.4,7.6,0.61,25.61
10/3/99,0,9.9,19,28.1,12.9,0.89,24.62
10/4/99,0,16.6,23.8,31.1,18.7,0.63,22.66
10/5/99,0,7.8,17.2,26.6,11.9,0.31,18.83
10/6/99,0,5.6,14.3,23,6.5,0.52,19.17
10/7/99,0,8.6,18,27.4,9.9,1.06,25.96
10/8/99,0,15.7,21.5,27.3,13.8,2.7,21.05
10/9/99,34.58,19.2,20.8,22.4,19.6,0.43,6.6
10/10/99,26.22,19.5,22,24.4,21.2,0.22,3.45
10/11/99,61.16,17.4,22.9,28.3,19.4,0.36,16.49
10/12/99,0,15.2,21.7,28.2,16.4,0.63,20.25
10/13/99,0,16,21.9,27.8,18.2,0.41,16.64
10/14/99,0,16.1,22.3,28.5,17,0.77,19.48
10/15/99,0,10.7,19.4,28.1,12.5,0.55,23.69
10/16/99,0,12.9,20.3,27.7,15.6,0.54,20.24
10/17/99,0,14.5,21.5,28.4,16.3,0.5,19.3
10/18/99,0,12.3,19.8,27.3,13.4,0.98,19.15
10/19/99,0,11.8,16.7,21.6,7.2,3.13,16.22
10/20/99,1.98,8,11.8,15.6,8.2,0.91,7.03
10/21/99,0,4,12.3,20.7,5,0.49,16.38
10/22/99,0,4.5,13.5,22.5,4.8,0.72,19.72
10/23/99,0,6.1,16.2,26.2,5.1,2.43,24.63
10/24/99,0,0.1,8.8,17.4,-1.1,0.59,14.9
10/25/99,0,0.4,9,17.6,0.1,0.37,14.44
10/26/99,0,1.4,11.1,20.8,2.2,0.39,18.39
10/27/99,0,5.8,15.2,24.5,6.4,0.58,21.83
10/28/99,0,8.3,17.7,27.1,9.4,0.57,24.21
10/29/99,0,8.6,17.8,27,9.6,0.58,25.04
10/30/99,0,9.4,17.7,25.9,9.6,0.97,22.17
10/31/99,0,12.3,19.6,26.8,14.4,0.78,19.36
11/1/99,16.25,13.9,19.6,25.4,16.4,0.48,12.69
11/2/99,5.87,11.2,16.4,21.6,12.9,0.45,11.06
11/3/99,0,-0.2,7.4,15.1,-0.9,0.88,12.32
11/4/99,0,-0.4,8.1,16.6,-2.5,0.41,15.33
11/5/99,0,1.1,10.1,19.1,1.4,0.83,16.12
11/6/99,0,6,14.4,22.8,6.1,0.86,19.03
11/7/99,0,5.9,15.2,24.5,8.2,0.37,19.35
11/8/99,0,5.8,15.9,25.9,10.8,0.07,20.35
11/9/99,0,8.2,17.2,26.2,11.3,0.03,20.35
11/10/99,0,8.3,16.8,25.3,11.4,0,19.2
11/11/99,0,9.9,18.3,26.6,12.6,0.08,20.75
11/12/99,0,7.9,16.6,25.2,8.1,0.54,22.18
11/13/99,0,6.3,16.1,25.9,8.4,0.11,23.11
11/14/99,0,5.5,15.4,25.3,9.4,0,20.33
11/15/99,0,6.6,17,27.5,7.5,0.52,24.21
11/16/99,0,2.1,10.7,19.2,-1.4,1.46,17.81
11/17/99,0,-0.3,9.3,18.9,-0.3,0.38,16.29
11/18/99,0,-0.5,8.9,18.2,-0.6,0.28,15.65
11/19/99,0,2.6,11.8,21,4.2,0.97,17.5
11/20/99,15.63,13.9,18.5,23.2,12.5,1.5,13.71
11/21/99,0.64,12.4,16.7,20.9,13.1,0.27,8.41
11/22/99,0,13,17.3,21.6,14.1,0.21,9.64
11/23/99,0,11.7,16.9,22.2,14.6,0,8.44
11/24/99,4.91,11.5,17,22.4,14.2,0.24,9.61
11/25/99,3.46,9.6,12,14.5,10,0.38,2.79
11/26/99,9.48,2.5,7.3,12.1,6.9,0.2,3.23
11/27/99,0,-0.1,7.1,14.3,1.3,0.24,10.13
11/28/99,0,1.1,10.7,20.3,2.7,0.37,18.15
11/29/99,0,3.4,12.3,21.2,4.8,0.46,16.7
11/30/99,0,-0.7,8.3,17.3,-1.6,1.14,14.2
12/1/99,0,-2.1,5.8,13.6,-5.6,0.9,12.16
12/2/99,0,-1.3,6.6,14.6,-4.1,1.14,12.79
12/3/99,0,0.5,10.1,19.6,2.7,1.26,15.7
12/4/99,0,11,16.2,21.5,11,1.27,12.48
12/5/99,0,12.4,17.4,22.5,12.5,1.2,12.76
12/6/99,3.88,6.5,11.9,17.4,7.5,0.56,7.72
12/7/99,0,-3.7,3.5,10.7,-0.3,0.02,6.78
12/8/99,0,-3.1,6.2,15.6,-1,0.22,12.96
12/9/99,0,1.6,8.6,15.5,6.3,0.51,8.06
12/10/99,6.83,8,13.6,19.1,12.2,0.06,5.34
12/11/99,0,8.1,10.9,13.8,7.2,1.34,4.74
12/12/99,0,8,12.3,16.6,7.5,0.68,8.23
12/13/99,38.78,10.4,14.4,18.5,12.8,0,4.6
12/14/99,0.4,5.4,9.5,13.6,7.4,0.02,2.36
12/15/99,0,5.2,9.6,14,4.8,0.53,7.5
12/16/99,0,-3.9,4,11.9,-2.1,0.29,8.71
12/17/99,0,-3.1,6.2,15.5,-3.9,0.49,14.2
12/18/99,0,-1.2,7.6,16.4,0,0.64,13.21
12/19/99,9.97,1.8,7.7,13.6,3.9,0.22,9
12/20/99,1.41,8.1,11,13.8,8.6,0.5,4.22
12/21/99,11.65,3,8,13.1,5.5,0.26,4.88
12/22/99,6.67,-3.7,-0.6,2.5,-1.5,0.26,1.94
12/23/99,0,-4.3,2.6,9.4,-4,0.18,7.46
12/24/99,0,-3.8,4.4,12.7,-3.2,0.36,10.31
12/25/99,0,-3.9,4,11.9,-4,0.88,8.14
12/26/99,0,-4.4,1.6,7.6,-7.5,0.5,7.53
12/27/99,0,-2.4,6.9,16.2,-1.5,0.5,12.28
12/28/99,0,-2.5,5.4,13.4,-3.9,0.54,11.48
12/29/99,0,-2.3,3.8,9.9,-4.6,0.56,8.37
12/30/99,0,-1.5,7.5,16.5,0.2,0.57,12.12
12/31/99,0,1.1,10.8,20.6,6.5,0.38,15.5
1/1/00,0.34,9.7,13.4,17.1,11.3,0.1,4.25
1/2/00,0,8.5,14.7,21,11.3,0.05,11.49
1/3/00,4.09,13.3,17.7,22.1,15.8,0,8.56
1/4/00,22.76,7,15.3,23.5,13.8,0.8,9.48
1/5/00,0,-3.2,3.7,10.5,-0.8,0.55,5.76
1/6/00,0,-4.8,2,8.7,-4.2,0.19,6.99
1/7/00,0,-4.3,4.5,13.3,-2.4,0.32,10.35
1/8/00,0,-2.1,6.7,15.5,-0.4,0.4,11.64
1/9/00,13.66,4.7,11,17.3,6.4,0.01,8.53
1/10/00,6.51,9.6,14,18.4,12,0.29,6.59
1/11/00,0,6.1,13.3,20.4,2,2.45,18.66
1/12/00,0,5.4,12.9,20.4,3.3,0.43,17.59
1/13/00,2.74,9.1,15.1,21,13.2,0.28,9.18
1/14/00,2.65,-0.9,8.7,18.3,-0.9,1.09,14.94
1/15/00,0,-2.6,4.2,11,-5.1,0.83,9.36
1/16/00,0,-0.5,8.4,17.4,-0.4,1.32,14.92
1/17/00,0,9.6,14.9,20.2,9.7,0.28,11.52
1/18/00,0,12.9,16.7,20.5,12.3,0.3,8.64
1/19/00,1.53,5.7,12.8,19.9,8.9,0.68,8.7
1/20/00,7.37,5.9,8.6,11.3,6.7,0.41,2.59
1/21/00,0,-4.3,2.7,9.8,-6.2,1.04,8.34
1/22/00,0,-3.9,2.4,8.8,-8,1.25,8.56
1/23/00,6.58,2.1,6.4,10.7,4.5,0.13,4.28
1/24/00,0,1.7,5.2,8.7,2.9,0.51,2.3
1/25/00,0,-5.2,0.6,6.3,-6.6,0.87,5.85
1/26/00,0,-7,-0.3,6.4,-8.3,0.54,6.3
1/27/00,0,-6.5,-1.3,3.8,-10.7,0.99,5.55
1/28/00,14.37,-2.8,1.3,5.4,-7,0.43,6.38
1/29/00,9.27,0,1,2,0.1,0.1,0.76
1/30/00,0.87,-1.1,1.3,3.6,0.9,0.01,1.15
1/31/00,0,-5.8,0.5,6.8,-3.9,0.09,4.98
2/1/00,0,-5.2,1.2,7.7,-5,0.32,6.56
2/2/00,0,-3.3,4.8,12.8,-2.6,0.51,9.93
2/3/00,0,-5.4,2.2,9.9,-5.2,0.38,8.26
2/4/00,0,-5.2,6.2,17.5,0.5,0.28,13.17
2/5/00,0,-3.4,4.1,11.6,-5.3,0.96,9.89
2/6/00,0,-6.8,0.6,8,-6.1,0.23,6.81
2/7/00,0,-6.2,3.2,12.7,-4.1,0.33,10.47
2/8/00,0,-1.6,8.2,18.1,1.1,0.52,14.62
2/9/00,0,-2.1,7.7,17.6,0,0.3,14.03
2/10/00,0,-1.1,9.6,20.3,1.6,0.59,17.18
2/11/00,0,9.2,16.5,23.8,7.1,2.43,21.82
2/12/00,0,9.2,16.1,23.1,10.9,0.7,13.03
2/13/00,0,8.5,12.1,15.6,7.2,0.9,6.95
2/14/00,9.65,10.5,16.1,21.8,14.2,0.15,9.35
2/15/00,0,1.3,8.6,15.9,5,0.3,9
2/16/00,0,2.2,12.1,22.1,5.9,0.32,18.29
2/17/00,0,11.6,17.2,22.7,10.4,1.56,12.04
2/18/00,0,13,17.4,21.9,12,2.08,11.22
2/19/00,6.58,6.1,16.4,26.7,13.8,0.23,16.97
2/20/00,0,0.1,4.1,8.1,0.7,0.44,3.91
2/21/00,0,-1.2,6.7,14.6,-0.4,0.32,11.02
2/22/00,0,0.2,9.5,18.8,-0.1,0.49,16.64
2/23/00,0,5.5,13.7,22,1.5,2.81,19.86
2/24/00,0,11.8,17.3,22.8,10.4,2.54,14.36
2/25/00,0,12.5,19,25.5,12.8,0.96,17.71
2/26/00,0,13.8,19.1,24.4,12.8,1.34,16.24
2/27/00,15.45,9,17,25,12,0.32,16.01
2/28/00,0,2.7,10.5,18.3,4.8,0.32,12.32
2/29/00,0,2.6,11.4,20.3,1.7,0.52,17.61
3/1/00,0,4,13.9,23.7,7.4,1.1,20.43
3/2/00,0,6.1,14.6,23.2,8.9,0.92,16.28
3/3/00,0,7.5,14.8,22,2.3,2.41,20.13
3/4/00,0.79,8.3,16.3,24.2,9,1.19,12.9
3/5/00,0,2.3,9.7,17.1,4.1,0.27,11.02
3/6/00,0,2.7,12.5,22.4,4.8,0.26,18.19
3/7/00,0,4.2,14.8,25.3,6.8,0.4,22.82
3/8/00,0,9.5,18.1,26.7,8.7,1.07,24.43
3/9/00,0,14.1,20.1,26.1,14.1,1.09,18.73
3/10/00,7.64,17.5,21.8,26.2,16.2,0.72,15.32
3/11/00,28.89,14.2,20.5,26.8,15.3,0.5,14.97
3/12/00,0.51,0.1,7.8,15.6,3,0.41,5.41
3/13/00,0,-0.9,7,14.9,-1.4,0.33,11.58
3/14/00,0,2.2,9.7,17.3,0.1,1.01,14.2
3/15/00,0,9.3,15.5,21.6,3,3.92,19.29
3/16/00,1.21,12.1,16.9,21.7,12.3,1.25,12.02
3/17/00,1.55,13.7,18.4,23,12.8,1.58,11.56
3/18/00,0,6.5,13,19.6,5.6,1.18,12.59
3/19/00,22.06,9.6,14.9,20.2,9.5,0.55,11.51
3/20/00,11.56,7.6,11.4,15.3,9.6,0.35,3.6
3/21/00,0,5.1,11.5,17.9,5.3,0.81,10.66
3/22/00,0,5.8,13.7,21.5,7.9,0.55,15.3
3/23/00,0,8.1,16.2,24.2,9,0.64,18.26
3/24/00,0,11,18.4,25.9,10.1,1.39,21.19
3/25/00,0,13.5,20,26.6,12.8,1.01,21.06
3/26/00,0,13.7,19.8,25.9,15.4,0.14,15.12
3/27/00,7.96,14.4,18.6,22.9,14.7,0.16,10.38
3/28/00,0,6.4,13.4,20.3,6.4,0.23,15.57
3/29/00,0.03,9.1,17.4,25.7,4.5,3.7,23.12
3/30/00,9.41,8.9,11.8,14.7,9.2,0.53,5.66
3/31/00,0,9.3,13.8,18.2,11.6,0.49,5.55
4/1/00,0,11.2,17.2,23.1,9.5,1.78,16.78
4/2/00,58.36,13.2,18.5,23.8,15.1,0.45,13.09
4/3/00,59.39,15.2,19.9,24.7,17.4,0,10.57
4/4/00,36.04,5.7,11.9,18.1,11.9,0.31,3.95
4/5/00,0,2.3,8.7,15.1,0.9,0.31,11.6
4/6/00,0,5.9,14.1,22.2,4.8,1.14,18.48
4/7/00,0,11.3,18.6,25.9,11.8,0.93,20.65
4/8/00,12.81,8,16.9,25.7,12.6,0.3,17.82
4/9/00,0,0.7,5.9,11.2,0.4,0.37,7.21
4/10/00,0,3.2,11.8,20.4,1.9,0.87,18.06
4/11/00,0,8.8,15.3,21.9,7.2,1.84,17.74
4/12/00,3.73,11.5,16.8,22.1,14.5,0.05,9.74
4/13/00,20.24,11.1,13.2,15.3,11.5,0.37,3.18
4/14/00,6.94,11.4,13.4,15.4,12.8,0.37,2.26
4/15/00,1.14,13.2,15.2,17.2,12.7,0.68,4.18
4/16/00,0,9.6,14.2,18.8,12.8,0,5.09
4/17/00,0.23,11.2,18.5,25.8,14.7,0.2,17.21
4/18/00,0,7.8,15,22.2,9.1,0.45,15.49
4/19/00,0,9.7,17.2,24.7,11,0.6,17.85
4/20/00,0,14.7,21.8,28.9,15.4,1.34,22.79
4/21/00,0.91,10.9,18.7,26.5,13.8,1.68,15.4
4/22/00,0,6.6,13.6,20.5,6.8,0.6,14.02
4/23/00,1.43,8.6,16.3,24,7.8,0.86,21.4
4/24/00,1.82,13.8,16.7,19.5,13.5,0.92,8.63
4/25/00,0,10.1,15.6,21.1,11.3,1.09,9.52
4/26/00,0,7.9,15.4,22.8,7.6,0.6,18.64
4/27/00,0,6.5,15,23.4,7,0.55,20.1
4/28/00,12.79,8.7,16,23.3,10.5,0.39,16.55
4/29/00,0,8,15.5,23.1,9.1,0.51,16.59
4/30/00,0,9.2,17.5,25.8,9,0.57,23.23
5/1/00,0,12.5,19.5,26.6,11,1.12,23.18
5/2/00,0,15.2,22,28.8,13.8,1.31,27.21
5/3/00,5.62,17,22.8,28.5,17.6,0.65,18.45
5/4/00,0.08,17.4,22.8,28.2,16.7,0.76,22.35
5/5/00,2.85,18.4,23.5,28.7,17.3,0.99,21.49
5/6/00,0,17.2,23.3,29.3,16.8,0.97,23.8
5/7/00,0,17.2,23.6,29.9,16.8,0.91,24.31
5/8/00,0,17.7,24,30.2,17.7,1.07,23.65
5/9/00,0,18.4,24,29.6,17.9,1.05,22
5/10/00,0,18,23.8,29.6,18,1.57,21.59
5/11/00,0,18.5,22.1,25.7,17.4,0.97,13.19
5/12/00,0,19.5,25.8,32.1,20.2,1.75,24.61
5/13/00,0,20.1,26.1,32.1,20.1,2.56,24.03
5/14/00,0,11.3,20,28.7,13.2,1.55,23.1
5/15/00,0,9.5,17.5,25.5,8.5,1.66,21.94
5/16/00,0,11.4,19.2,27.1,7.9,1.78,26.88
5/17/00,0,14.3,21.7,29,12.8,2.46,27.96
5/18/00,0,20.9,26,31.2,16.9,2.92,28.76
5/19/00,0,20.6,26,31.5,19.3,1.77,25.08
5/20/00,6.07,19.4,25,30.7,19.3,0.84,22.72
5/21/00,10.28,16.4,21.8,27.2,19.5,0.42,13.06
5/22/00,0,16.3,21.8,27.4,18.4,0.53,14.78
5/23/00,0,17.3,23.6,29.9,17.7,1.29,23.58
5/24/00,0,21,26.8,32.6,19.1,2.42,28.51
5/25/00,0,22.6,27.8,32.9,21.4,2.33,25.55
5/26/00,0.01,23.2,28.4,33.6,22.3,0.89,26.15
5/27/00,0,24.4,28.8,33.2,22.1,2.24,24.93
5/28/00,5.04,19.1,26.3,33.5,20.5,0.79,27.33
5/29/00,0,15.5,22.5,29.5,17.1,1.04,23.8
5/30/00,0,14.2,21.7,29.2,15.1,0.77,23.71
5/31/00,0,17.2,23.9,30.6,15.8,2.65,27.09
6/1/00,0,17.7,25.1,32.5,16.5,2.12,30.98
6/2/00,0,17.9,25.3,32.6,17.2,1.6,31.91
6/3/00,0,19.9,27.1,34.3,18.5,1.42,36.08
6/4/00,0.66,19.7,27.2,34.8,19.7,0.44,36.63
6/5/00,12.7,20.5,24.9,29.3,20.6,0.81,15.74
6/6/00,4.7,14.2,19.1,24,17.9,0.54,6.4
6/7/00,0,11.1,18.1,25,12,0.83,17.93
6/8/00,0,13.3,20.6,27.8,11.9,0.94,24.49
6/9/00,0,14.5,22.8,31.1,14.8,0,30.23
6/10/00,0,19.9,26.6,33.3,18.6,1.75,31.23
6/11/00,0,19.3,26.3,33.3,18.3,1.52,32.22
6/12/00,0,19.1,26.5,34,17.5,1.36,35.61
6/13/00,0,20.6,28.1,35.5,18.2,2.5,40.98
6/14/00,1.64,22.4,27.5,32.6,21.1,2.22,25.72
6/15/00,3.09,23.4,28.6,33.8,20.7,1.85,31.99
6/16/00,9.9,22.1,27.2,32.4,21.6,1.14,25.56
6/17/00,1.23,21.1,25.6,30.1,21.6,0.7,16.17
6/18/00,19.53,21.4,26.1,30.9,21.5,1.13,18.01
6/19/00,8.21,21.7,26.9,32.1,22.2,0.27,21.79
6/20/00,23.58,22.2,26.9,31.7,22.4,0.58,19.69
6/21/00,1.31,22.8,27.9,33.1,22.7,1.25,24.69
6/22/00,0.53,23.1,27,30.9,22.2,1.42,17.57
6/23/00,0,20.3,24.7,29.1,21,0.79,16.35
6/24/00,0,21.3,28.2,35.2,20.6,1.87,36.61
6/25/00,0.32,21.6,27.8,34,21.8,1.17,30.6
6/26/00,5.95,19.3,25.9,32.5,21.3,0.08,23.76
6/27/00,0,20.8,26.4,32,21.4,0.56,21.68
6/28/00,1.85,21.6,27,32.4,21.7,0.56,25.56
6/29/00,22.43,22.2,26.2,30.1,22.6,0.4,15.11
6/30/00,3.73,17.9,22.2,26.5,19.7,0.17,11.69
7/1/00,0,19,24.7,30.4,18.4,0.61,24.42
7/2/00,0,18.8,25.4,32,18.4,0.69,28.48
7/3/00,0,21.7,28.2,34.7,19.7,1.74,35.11
7/4/00,0,21.9,28,34.2,21.1,2.12,30.83
7/5/00,0,21,27.7,34.3,20.3,1.35,34.17
7/6/00,0,21.1,28,35,19.8,1.51,35.93
7/7/00,0,22.7,29,35.3,20.6,3.17,35.25
7/8/00,0,21.7,28.4,35.1,21.6,1.82,31.33
7/9/00,0,20.9,28.2,35.5,19.4,1.6,38.7
7/10/00,0,23.5,28.7,33.8,22.1,1.23,25.73
7/11/00,0.37,24.1,29.9,35.7,23.1,1.31,33.03
7/12/00,0,23.7,30,36.3,22.2,2.61,35.99
7/13/00,3.44,23.3,30.1,36.9,21.7,2.36,40.22
7/14/00,0,23,29.6,36.2,22.6,1.12,33.9
7/15/00,0,22.2,29.1,36,20.9,2.21,37.15
7/16/00,0.32,22,29.9,37.8,20.7,1.57,45.5
7/17/00,0,22.9,29.9,37,21.1,2.94,38.64
7/18/00,0,24.6,30.4,36.2,20.6,3.7,37.56
7/19/00,2.68,24.5,29.2,33.9,21.5,3.06,28.26
7/20/00,0,24.4,31.4,38.4,22.3,3.34,43.63
7/21/00,7.68,21.1,29.4,37.6,21.4,0.68,39.34
7/22/00,0,20.8,26.7,32.6,20.3,0.95,25.72
7/23/00,0,20.8,27,33.2,19,2.69,29.74
7/24/00,0,18,23.7,29.5,17.5,1.2,21.03
7/25/00,0,17.8,24.5,31.3,15.3,2.62,30.3
7/26/00,0,20.7,27.4,34.1,16.8,2.09,38.18
7/27/00,0,19.7,26.9,34.1,18.8,1.29,35.91
7/28/00,0,19.3,26.9,34.6,19.1,0.78,35.23
7/29/00,0,20.2,28,35.8,19.2,1.51,40.48
7/30/00,0.02,21.8,28.9,36.1,20.2,1.18,39.83
7/31/00,1.89,21.6,26.6,31.5,21.4,0.44,23.18
8/1/00,0.16,21.6,27.4,33.2,21.3,0.94,27.04
8/2/00,16.46,21.1,26.3,31.6,21.3,0.69,20.66
8/3/00,0,21.4,27.1,32.7,21.4,1.16,25.13
8/4/00,0,21,27,33,21.6,0.23,26.02
8/5/00,0,21.6,28,34.4,21.6,1.08,30.5
8/6/00,0,23,29.4,35.8,21.9,2.27,36.13
8/7/00,0,23.4,29.7,36,21.9,2.4,35.43
8/8/00,0,23.9,29.8,35.7,22.4,2.47,34.19
8/9/00,0,23.4,29.9,36.4,22.3,2.17,37.11
8/10/00,0,23,29.6,36.2,22.7,1.5,33.71
8/11/00,36.72,21.2,29.7,38.2,21.3,1.06,43.97
8/12/00,0,19.3,26.6,33.9,18.7,2.43,32.71
8/13/00,0,17.1,24.9,32.6,15.9,1.52,32.71
8/14/00,0,17.2,24.9,32.5,15.1,1.69,33.89
8/15/00,0,17.6,26.2,34.7,16.5,1.55,39.85
8/16/00,0,21,28.7,36.5,18.9,2.16,42.68
8/17/00,0,21.7,30,38.2,19.2,2.55,48.63
8/18/00,0,22.7,30.8,38.9,19.5,4.46,50.2
8/19/00,0,23.8,31.2,38.7,19.8,3.68,49.34
8/20/00,0,20.2,27.9,35.6,19.1,2.96,35.7
8/21/00,9.55,20.5,28.1,35.7,16.6,5.14,42.65
8/22/00,0,21.6,29.2,36.8,19,3.99,42.64
8/23/00,0,21.2,27.5,33.9,19.5,3.29,30.72
8/24/00,0,21.4,28.1,34.7,19.7,2.36,33.8
8/25/00,0,22.2,29.5,36.9,19.7,3.26,42.56
8/26/00,0,22,29.6,37.2,19.5,3.23,43.1
8/27/00,0,21.5,28.6,35.8,19.9,2.97,37.52
8/28/00,11.86,22.1,30.2,38.4,20.5,2.31,47.47
8/29/00,0,22.8,31.1,39.4,19.4,4.57,53.7
8/30/00,0,24.2,32.3,40.3,19,6.58,56.8
8/31/00,0,23.5,31.7,40,19.2,6.12,53.48
9/1/00,0,22.2,29.8,37.5,19.9,3.27,45.18
9/2/00,1.11,21.7,29.5,37.2,20.1,2.92,42.8
9/3/00,0,21.8,29.1,36.3,20.1,2.2,39.59
9/4/00,0,21.6,29.2,36.8,19.9,2.29,40.61
9/5/00,0,22,30.3,38.6,19.4,3.57,48.62
9/6/00,0,22.5,28.3,34.1,18.8,4.61,33.57
9/7/00,1.68,17.9,23.1,28.3,17.2,0.79,18.39
9/8/00,7.5,18.3,20.9,23.6,19.1,0.63,8.42
9/9/00,0.45,20.6,22.8,25,21.7,0.42,5.04
9/10/00,0,22.2,25,27.9,22.1,1.19,9.96
9/11/00,0,22.1,27.5,32.9,21.2,2.71,25.34
9/12/00,0,22.6,28.4,34.2,21,3.3,31.36
9/13/00,7.69,21.8,26.1,30.5,22.1,0.41,15.44
9/14/00,0,21.3,26.7,32.1,21.2,0.46,24.73
9/15/00,0,19.4,26.6,33.8,18.8,2.04,33.19
9/16/00,0,11.8,20.4,29,10.5,1.97,28.53
9/17/00,0,10.6,18.9,27.2,6.6,2.63,27.66
9/18/00,0,9.7,19.2,28.8,8.6,0.8,30
9/19/00,0,10.9,20.5,30.2,11.1,1.03,30.37
9/20/00,0,13.1,22.7,32.2,14.9,1.61,35.3
9/21/00,0.76,19.1,26.8,34.4,20.6,1.37,29.58
9/22/00,0.28,19,24.2,29.4,19.4,0.9,17.88
9/23/00,0,20.2,25.4,30.7,21.6,0.95,19.74
9/24/00,0,23.3,28.8,34.2,22.6,1.39,28.65
9/25/00,0,22.9,27.9,32.9,22.1,0.85,26.12
9/26/00,0,11.5,17.3,23.1,11.5,1.59,6.82
9/27/00,0,6.9,14.7,22.6,6.6,0.83,18.06
9/28/00,0,8.3,17.7,27,8.2,0.78,26.5
9/29/00,0,9.1,18.4,27.8,8.6,0.85,27.49
9/30/00,0,11.9,20.1,28.4,9.2,2.06,28.93
10/1/00,0,12.6,20.8,29,14,0.33,24.31
10/2/00,0,13.8,22,30.1,13.9,1.05,28.39
10/3/00,0,13.1,22.4,31.8,13.6,1.25,32.68
10/4/00,0,14.1,23,31.9,13.8,1.25,32.71
10/5/00,0,14.4,23.2,32,13.5,1.72,33.88
